dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
263	0.7969538474224395	-1.6495346269400282	1.5102605871305617	-3.559833541864055	2.772588722239781	0.000275528455752738	regulation of fatty acid biosynthet...	263. regulation of fatty acid biosynthet...	['GO:0042304', 'GO:0019217', 'GO:0010565', 'GO:0030656', 'GO:0031392', 'GO:0045723', 'GO:0045923', 'GO:0031394', 'GO:0032967', 'GO:0010714', 'GO:0031998', 'GO:0032000', 'GO:0050994', 'GO:0045719', 'GO:0070874']	GO:0042304	0
264	2.3567318414423135	-0.6283797830797112	1.713676005438857	-3.5550216863559116	1.6094379124341003	0.000278598204803471	negative regulation of vascular per...	264. negative regulation of vascular per...	['GO:0043116', 'GO:0043114', 'GO:1905605', 'GO:1905603']	GO:0043116	0
265	-2.8294879259965717	-0.0005369334331068324	1.7542425283221252	-3.5421159363793233	2.0794415416798357	0.000287001431973133	cellular response to ethanol	265. cellular response to ethanol	['GO:0071361', 'GO:0045471', 'GO:0071318', 'GO:0033198', 'GO:0046683', 'GO:0051591', 'GO:0071320']	GO:0071361	0
266	1.2718105368503527	-3.428990986917228	1.7721111952696489	-3.533195371494898	1.9459101490553132	0.000292957505162783	positive regulation of T cell toler...	266. positive regulation of T cell toler...	['GO:0002666', 'GO:0002664', 'GO:0002643', 'GO:0002645', 'GO:0002667', 'GO:0002911']	GO:0002666	0
267	0.5863370471701173	-2.357683212929816	1.7264376099602845	-3.528391514885914	1.6094379124341003	0.000296215980926884	negative regulation of protein auto...	267. negative regulation of protein auto...	['GO:0031953', 'GO:0010951', 'GO:0060394', 'GO:0060393']	GO:0031953	0
268	1.9754636857707988	-1.6640848551849114	1.7841744594880322	-3.522427040616929	1.6094379124341003	0.000300312188851182	negative regulation of cGMP-mediate...	268. negative regulation of cGMP-mediate...	['GO:0010754', 'GO:0043518', 'GO:1901223', 'GO:1901222']	GO:0010754	0
269	-2.187356534318746	1.1644859085159185	1.409358053651223	-3.5132872730877525	2.3978952727983707	0.000306699259144505	phosphatidylcholine metabolic proce...	269. phosphatidylcholine metabolic proce...	['GO:0046470', 'GO:0006656', 'GO:0036151', 'GO:0036152', 'GO:0006657', 'GO:0006646', 'GO:0046337', 'GO:0036149', 'GO:0046469', 'GO:0018904']	GO:0046470	0
270	1.7659867393714896	3.090975643048681	1.7429901055139945	-3.5071257186738776	1.791759469228055	0.000311081569422167	vascular associated smooth muscle c...	270. vascular associated smooth muscle c...	['GO:0097084', 'GO:0055002', 'GO:0021884', 'GO:0021860', 'GO:0021894']	GO:0097084	0
271	2.2487755973817087	2.5562288290011947	1.6552582878797464	-3.500712067486151	2.3978952727983707	0.000315709705064671	ventricular septum morphogenesis	271. ventricular septum morphogenesis	['GO:0060412', 'GO:0060411', 'GO:0060413', 'GO:0003181', 'GO:0003180', 'GO:0061384', 'GO:0061383', 'GO:0003222', 'GO:0003184', 'GO:0003179']	GO:0060412	0
272	1.4667234629726071	-2.0437973608968205	1.8178305953167575	-3.496779173049217	1.6094379124341003	0.000318581701139742	positive regulation of cerebellar g...	272. positive regulation of cerebellar g...	['GO:0021940', 'GO:0021936', 'GO:0070445', 'GO:2000177']	GO:0021940	0
273	0.9700233517023461	-3.8419604676276182	1.6848446841241373	-3.4946986513183513	2.1972245773362196	0.00032011155324374	positive regulation of cardiac musc...	273. positive regulation of cardiac musc...	['GO:0060045', 'GO:0055023', 'GO:0060043', 'GO:0055021', 'GO:0060420', 'GO:0060044', 'GO:0040018', 'GO:0040014']	GO:0060045	0
274	1.482937767229013	-1.2242303697151942	1.6276333101110574	-3.493681051057418	2.1972245773362196	0.000320862489626816	regulation of store-operated calciu...	274. regulation of store-operated calciu...	['GO:2001256', 'GO:1903793', 'GO:0010829', 'GO:0046325', 'GO:1902260', 'GO:1903817', 'GO:0034756', 'GO:0032368']	GO:2001256	0
275	-0.32621784130106585	1.0011070391364647	1.8182190591822482	-3.4919230850983305	2.3978952727983707	0.000322163930308927	platelet dense granule organization	275. platelet dense granule organization	['GO:0060155', 'GO:0048753', 'GO:1903232', 'GO:0032438', 'GO:0048205', 'GO:0071971', 'GO:0090385', 'GO:0001845', 'GO:0035964', 'GO:0048200']	GO:0060155	0
276	-1.5796162172874	0.2951228274036237	1.7474656063156473	-3.4866226182224724	2.4849066497880004	0.000326119961046478	L-serine transport	276. L-serine transport	['GO:0015825', 'GO:0032329', 'GO:0006835', 'GO:0015718', 'GO:0015746', 'GO:0006842', 'GO:0035873', 'GO:0015727', 'GO:0015850', 'GO:0015807', 'GO:0032309']	GO:0015825	0
277	-0.6754978440975202	2.215294816261902	1.5448371208907203	-3.4749545007359486	1.6094379124341003	0.000335000533960961	gamma-aminobutyric acid transport	277. gamma-aminobutyric acid transport	['GO:0015812', 'GO:0051939', 'GO:0042940', 'GO:0070777']	GO:0015812	0
278	-2.5862105428500612	1.2487375439973412	1.8655540362899656	-3.4613634778277067	1.6094379124341003	0.000345649968923611	cortisol biosynthetic process	278. cortisol biosynthetic process	['GO:0034651', 'GO:0034650', 'GO:0008211', 'GO:0006704']	GO:0034651	0
279	-2.177262170857705	1.8537043056324727	1.250170579937258	-3.440177533492532	2.3978952727983707	0.00036292966388618	L-phenylalanine catabolic process	279. L-phenylalanine catabolic process	['GO:0006559', 'GO:1902222', 'GO:1901606', 'GO:0009063', 'GO:0009056', 'GO:0006550', 'GO:0009083', 'GO:0006549', 'GO:0009081', 'GO:0009082']	GO:0006559	0
280	1.8653331752575395	2.581774686017624	1.8076879017380874	-3.4278938648805157	0.6931471805599453	0.000373341385736192	endocardium development	280. endocardium development	['GO:0003157']	GO:0003157	0
281	-1.8829950998862606	1.503622363779857	1.416460864673081	-3.4188923099706394	0.6931471805599453	0.00038116032627078	'de novo' NAD biosynthetic process	281. 'de novo' NAD biosynthetic process	['GO:0034627']	GO:0034627	0
282	0.5618269370939141	-3.0123736012567206	1.9024883118698055	-3.4115935443843566	2.1972245773362196	0.000387620248479048	positive regulation of penile erect...	282. positive regulation of penile erect...	['GO:0060406', 'GO:0060405', 'GO:1901164', 'GO:1901163', 'GO:0002689', 'GO:0050922', 'GO:0090026', 'GO:0090025']	GO:0060406	0
283	-0.5266138758885129	1.4258887137571503	1.6569574204739683	-3.408968854020706	0.6931471805599453	0.000389969952863223	apoptotic cell clearance	283. apoptotic cell clearance	['GO:0043277']	GO:0043277	0
284	-1.4713920836847096	1.6113765211606077	1.6734298473592875	-3.4074322154342465	2.1972245773362196	0.000391352204506923	heme catabolic process	284. heme catabolic process	['GO:0042167', 'GO:0046149', 'GO:0006787', 'GO:0033015', 'GO:0042168', 'GO:0042440', 'GO:0006778', 'GO:0033013']	GO:0042167	0
285	-1.8089999055406463	1.2779128298466655	0.8307066682008483	-3.407105568574207	1.0986122886681098	0.000391646663820078	cellular modified amino acid biosyn...	285. cellular modified amino acid biosyn...	['GO:0042398', 'GO:0009396']	GO:0042398	0
286	-2.2736630974966263	-0.03353510051407758	1.7645204143499662	-3.4036136009297766	2.1972245773362196	0.000394808413511472	monocyte activation	286. monocyte activation	['GO:0042117', 'GO:0045576', 'GO:0001773', 'GO:0043011', 'GO:0043303', 'GO:0002279', 'GO:0032418', 'GO:0002576']	GO:0042117	0
287	1.9890086581518365	2.572581330666434	1.768739982783955	-3.396495963537695	0.6931471805599453	0.000401332228346707	cornea development in camera-type e...	287. cornea development in camera-type e...	['GO:0061303']	GO:0061303	0
288	1.625736844561992	-1.2947683832612793	1.7583069616222116	-3.393589492601275	1.6094379124341003	0.000404027110359251	regulation of Cdc42 protein signal ...	288. regulation of Cdc42 protein signal ...	['GO:0032489', 'GO:0035025', 'GO:0051897', 'GO:0043123']	GO:0032489	0
289	0.3330853177963204	-2.2494808136013256	1.9243002375187275	-3.384214393416067	2.6390573296152584	0.000412843647660144	negative regulation of norepinephri...	289. negative regulation of norepinephri...	['GO:0010700', 'GO:0014061', 'GO:0033602', 'GO:0033604', 'GO:0051953', 'GO:0051957', 'GO:0051954', 'GO:0032892', 'GO:0032890', 'GO:0051955', 'GO:0032303', 'GO:1904590', 'GO:1904589']	GO:0010700	0
290	1.423762345347064	-0.5437484979547275	1.850889115085099	-3.368894458673524	1.791759469228055	0.000427666804206361	mineralocorticoid biosynthetic proc...	290. mineralocorticoid biosynthetic proc...	['GO:0006705', 'GO:0008212', 'GO:0006702', 'GO:0008209', 'GO:0006703']	GO:0006705	0
291	1.5060784826813445	-1.5481261340795525	1.7631617801193438	-3.368380180076604	1.0986122886681098	0.000428173534472887	regulation of protein activation ca...	291. regulation of protein activation ca...	['GO:2000257', 'GO:2000258']	GO:2000257	0
292	-1.8144316502953757	0.0013188280997094906	1.7862055173144742	-3.3468639479703013	2.70805020110221	0.00044992078011985	cellular response to UV-C	292. cellular response to UV-C	['GO:0071494', 'GO:0071492', 'GO:0070141', 'GO:0016056', 'GO:0071260', 'GO:0009612', 'GO:0050974', 'GO:0009408', 'GO:0034605', 'GO:0009629', 'GO:0070417', 'GO:0010165', 'GO:0071480', 'GO:0071481']	GO:0071494	0
293	2.0374454843236727	2.703046320775113	1.7082477621144778	-3.32791719102037	0.6931471805599453	0.00046998371407625	hypothalamus development	293. hypothalamus development	['GO:0021854']	GO:0021854	0
294	-0.3022979875275815	0.7450676769151495	2.072093843009486	-3.326272596120313	1.6094379124341003	0.000471766831705467	vascular associated smooth muscle c...	294. vascular associated smooth muscle c...	['GO:1990874', 'GO:0048659', 'GO:0014856', 'GO:0014841']	GO:1990874	0
295	1.9269470359355167	2.4492146212421537	1.8361633700841549	-3.302633409963736	1.3862943611198906	0.000498157404589916	vestibulocochlear nerve development	295. vestibulocochlear nerve development	['GO:0021562', 'GO:0021559', 'GO:0021553']	GO:0021562	0
296	2.0175126784360633	-1.7817545066165241	1.700474800005136	-3.2902737493800727	2.302585092994046	0.000512538213301328	negative regulation of tumor necros...	296. negative regulation of tumor necros...	['GO:0010804', 'GO:0010803', 'GO:0060760', 'GO:0001961', 'GO:1903972', 'GO:1903969', 'GO:0060759', 'GO:0070099', 'GO:0001959']	GO:0010804	0
297	1.0847352463108886	-1.3374921762066003	1.9932535319111442	-3.2743149227502983	1.9459101490553132	0.000531722548046676	negative regulation of hepatocyte a...	297. negative regulation of hepatocyte a...	['GO:1903943', 'GO:1903944', 'GO:1904036', 'GO:2000352', 'GO:2000351', 'GO:1904035']	GO:1903944	0
298	-1.2325433052750967	1.30387184833752	1.711174983373425	-3.2735665936344382	1.6094379124341003	0.000532639544439384	protein deglutamylation	298. protein deglutamylation	['GO:0035608', 'GO:0035610', 'GO:0018200', 'GO:0035609']	GO:0035608	0
299	1.6473323569132194	-1.1083948670365982	1.7329607600656234	-3.271572472895258	2.4849066497880004	0.00053509085302994	regulation of intracellular cholest...	299. regulation of intracellular cholest...	['GO:0032380', 'GO:0032383', 'GO:0032377', 'GO:0032376', 'GO:1905954', 'GO:0032370', 'GO:1905952', 'GO:0010875', 'GO:0032373', 'GO:0002036', 'GO:2000191']	GO:0032383	0
300	2.090964187047836	-2.378746229943948	1.6676992218278677	-3.250301834651737	2.302585092994046	0.000561950633767405	positive regulation of response to ...	300. positive regulation of response to ...	['GO:0032106', 'GO:0032109', 'GO:0032107', 'GO:0032108', 'GO:0032096', 'GO:0032095', 'GO:0070562', 'GO:0032105', 'GO:0032104']	GO:0032109	0
301	-1.9743706437909352	0.9693911121131817	1.4868397689645658	-3.249200569945994	1.9459101490553132	0.000563377411502586	very long-chain fatty acid metaboli...	301. very long-chain fatty acid metaboli...	['GO:0000038', 'GO:0042761', 'GO:0009062', 'GO:0072329', 'GO:0006635', 'GO:0044242']	GO:0000038	0
302	1.2817363197789908	-2.009496529072513	1.812590818964382	-3.247866802568043	1.791759469228055	0.000565110266663393	positive regulation of dopamine met...	302. positive regulation of dopamine met...	['GO:0045915', 'GO:0045964', 'GO:0033240', 'GO:0042053', 'GO:0042069']	GO:0045964	0
303	0.5946145248346902	-2.303946333464455	1.7148473883753177	-3.2351160105791004	1.6094379124341003	0.000581947744663247	negative regulation of lipoprotein ...	303. negative regulation of lipoprotein ...	['GO:0050748', 'GO:0050746', 'GO:1905049', 'GO:2000116']	GO:0050748	0
304	-1.258913468504053	1.3682858127526194	1.6604547749148368	-3.2234418234588866	1.0986122886681098	0.000597803118900786	peptidyl-proline hydroxylation to 4...	304. peptidyl-proline hydroxylation to 4...	['GO:0018401', 'GO:0019511']	GO:0018401	0
305	-0.33466001483088703	1.586031101119424	1.7522000589288484	-3.217606650595515	1.0986122886681098	0.000605889392743086	neurotransmitter loading into synap...	305. neurotransmitter loading into synap...	['GO:0098700', 'GO:0098810']	GO:0098700	0
306	1.4442976755204708	2.8682498122475897	1.7645204143499662	-3.209112608925467	1.0986122886681098	0.00061785617443022	ventral spinal cord interneuron spe...	306. ventral spinal cord interneuron spe...	['GO:0021521', 'GO:0060573']	GO:0021521	0
307	-1.1852538481551746	1.2243098129203938	1.748422889567797	-3.1737375729101776	0.6931471805599453	0.000670289516685352	ISG15-protein conjugation	307. ISG15-protein conjugation	['GO:0032020']	GO:0032020	0
308	-2.295737829915199	1.5595991925051256	1.181347488013085	-3.1705653124266955	2.302585092994046	0.000675203504246324	L-methionine salvage	308. L-methionine salvage	['GO:0043102', 'GO:0071267', 'GO:0071265', 'GO:0019509', 'GO:0006166', 'GO:0043101', 'GO:0046498', 'GO:0070813', 'GO:0009086']	GO:0071267	0
309	2.2976174496077135	2.544951582691323	1.6634966327835325	-3.1662087051280747	2.0794415416798357	0.000682010867337102	digestive tract morphogenesis	309. digestive tract morphogenesis	['GO:0048546', 'GO:0048844', 'GO:0060977', 'GO:0035909', 'GO:0048845', 'GO:0061626', 'GO:0061156']	GO:0048546	0
310	-1.2642199950043422	0.16524716231991537	1.4923551200203726	-3.1570441777644773	1.3862943611198906	0.000696555654732811	protein trimerization	310. protein trimerization	['GO:0070206', 'GO:0070207', 'GO:0007021']	GO:0070206	0
311	0.7079092514950942	-1.4722033047806713	1.5696413622122105	-3.152841598973523	2.3978952727983707	0.000703328799516623	regulation of steroid biosynthetic ...	311. regulation of steroid biosynthetic ...	['GO:0050810', 'GO:0019218', 'GO:0070857', 'GO:0010872', 'GO:0045940', 'GO:0010873', 'GO:0090031', 'GO:0090030', 'GO:0032347', 'GO:0032344']	GO:0050810	0
312	0.9496284744392933	-1.6106570177459798	1.7023993764213556	-3.151386945126839	1.0986122886681098	0.000705688523895742	regulation of histone H4 acetylatio...	312. regulation of histone H4 acetylatio...	['GO:0090239', 'GO:0090240']	GO:0090239	0
313	1.1041983868962657	-0.7247357332209041	1.820191815944845	-3.1508156154407416	1.6094379124341003	0.000706617492913897	luteinizing hormone secretion	313. luteinizing hormone secretion	['GO:0032275', 'GO:0032274', 'GO:0061355', 'GO:0060986']	GO:0032275	0
314	1.2638825713699784	0.9614905674252847	1.7428400449402275	-3.1247430088022217	1.791759469228055	0.000750338086125013	peristalsis	314. peristalsis	['GO:0014821', 'GO:0030432', 'GO:0014829', 'GO:0014889', 'GO:0014891']	GO:0030432	0
315	1.2793191725952564	2.6179837382758864	1.9760838952522854	-3.124058728060092	0.6931471805599453	0.000751521261665222	myofibroblast differentiation	315. myofibroblast differentiation	['GO:0036446']	GO:0036446	0
316	0.0338739258615936	-3.8544462835124578	1.7691536856769237	-3.122189889922728	1.6094379124341003	0.00075476214504	negative regulation of glial cell p...	316. negative regulation of glial cell p...	['GO:0060253', 'GO:0060251', 'GO:0010624', 'GO:0060252']	GO:0060253	0
317	-0.611039544362461	1.8344382294024575	1.7661018004591305	-3.109256476326488	1.791759469228055	0.000777577210536951	RNA import into mitochondrion	317. RNA import into mitochondrion	['GO:0035927', 'GO:0045040', 'GO:0051029', 'GO:0000056', 'GO:0000054']	GO:0035927	0
318	0.7694017286276003	-1.1472751580512939	1.5962883623847415	-3.1073951294724926	1.6094379124341003	0.000780916987984881	negative regulation of DNA binding	318. negative regulation of DNA binding	['GO:0043392', 'GO:2000678', 'GO:0035563', 'GO:1900122']	GO:0043392	0
319	-2.001158555978504	-0.40440266512194945	1.773194602201416	-3.086824963867821	1.0986122886681098	0.000818794725056193	detection of virus	319. detection of virus	['GO:0009597', 'GO:0098586']	GO:0009597	0
320	-1.696749746453333	1.2322482506939456	1.6366593680699149	-3.0838176970077713	1.6094379124341003	0.000824484134565706	chondroitin sulfate biosynthetic pr...	320. chondroitin sulfate biosynthetic pr...	['GO:0030206', 'GO:0030204', 'GO:0019800', 'GO:0030208']	GO:0030206	0
321	-0.43805839389767404	1.267445144034541	1.7978306770143395	-3.0715100484891797	0.6931471805599453	0.0008481837573725	extracellular matrix constituent se...	321. extracellular matrix constituent se...	['GO:0070278']	GO:0070278	0
322	0.38242089616368247	-1.342390241418327	1.5838876815040475	-3.049719356328422	0.6931471805599453	0.000891827055904515	SMAD protein signal transduction	322. SMAD protein signal transduction	['GO:0060395']	GO:0060395	0
323	-1.2015852216098275	1.0134460892220782	1.8585195393853888	-3.030785641569415	1.0986122886681098	0.000931567563758118	glutathione derivative biosynthetic...	323. glutathione derivative biosynthetic...	['GO:1901685', 'GO:1901687']	GO:1901687	0
324	2.3862920398264698	2.450171491427948	1.7612598116715688	-3.0302501527315306	2.1972245773362196	0.000932716903017217	otic vesicle morphogenesis	324. otic vesicle morphogenesis	['GO:0071600', 'GO:0061333', 'GO:0072078', 'GO:0072282', 'GO:0072173', 'GO:0072088', 'GO:0060675', 'GO:0072171']	GO:0071600	0
325	1.3597188440536365	2.8937235988712358	1.8070124211184877	-3.022837298464736	2.1972245773362196	0.000948773839790418	endothelial cell fate commitment	325. endothelial cell fate commitment	['GO:0060839', 'GO:0045165', 'GO:0072540', 'GO:0002295', 'GO:0055059', 'GO:0055057', 'GO:0001710', 'GO:0002363']	GO:0060839	0
326	-0.30311106806618726	1.592005045081487	1.778844893021733	-3.017619954824941	0.6931471805599453	0.000960240557367542	iodide transport	326. iodide transport	['GO:0015705']	GO:0015705	0
327	0.19156617268940657	-1.249167483385502	1.732562584743231	-3.008994797629198	1.0986122886681098	0.000979501718692988	nitric oxide mediated signal transd...	327. nitric oxide mediated signal transd...	['GO:0007263', 'GO:0019934']	GO:0007263	0
328	1.3868766158155716	-2.2472414021218188	1.688319498531469	-3.0066113353440262	1.6094379124341003	0.000984892124375691	positive regulation of alcohol bios...	328. positive regulation of alcohol bios...	['GO:1902932', 'GO:0060732', 'GO:0090205', 'GO:0090181']	GO:1902932	0
329	0.5529647304897946	-1.0857162907203715	1.6472096871773225	-3.0045051586820772	1.791759469228055	0.000989680108077651	regulation of viral entry into host...	329. regulation of viral entry into host...	['GO:0046596', 'GO:0046597', 'GO:2000535', 'GO:0046598', 'GO:0050434']	GO:0046596	0
330	-0.02548096223184742	-2.5882314186819633	1.7303415425849356	-3.004211044717534	1.791759469228055	0.000990350568645604	negative regulation of epidermis de...	330. negative regulation of epidermis de...	['GO:0045683', 'GO:0045605', 'GO:0045607', 'GO:0045631', 'GO:2000980']	GO:0045683	0
331	-0.7620944772429115	0.4190752970016291	1.8295423497192682	-3.002685975843661	0.6931471805599453	0.000993834397877813	actin polymerization-dependent cell...	331. actin polymerization-dependent cell...	['GO:0070358']	GO:0070358	0
332	-2.7539034361126533	0.11327582214906266	1.7249740021522764	-2.997338546439438	1.9459101490553132	0.00100614703927115	cellular response to copper ion	332. cellular response to copper ion	['GO:0071280', 'GO:0046688', 'GO:0071294', 'GO:0010043', 'GO:0035865', 'GO:0071285']	GO:0071280	0
333	1.7216493469455691	-2.2917181951341425	1.7492292761880408	-2.9870508139667025	1.9459101490553132	0.00103026556873009	positive regulation of sequestering...	333. positive regulation of sequestering...	['GO:0010890', 'GO:0010889', 'GO:0010884', 'GO:0010887', 'GO:0010885', 'GO:0010883']	GO:0010890	0
334	0.7608102267568794	1.0832595803826297	1.794614481686158	-2.979419425777471	1.791759469228055	0.00104852930813426	chylomicron remnant clearance	334. chylomicron remnant clearance	['GO:0034382', 'GO:0071830', 'GO:0034381', 'GO:0034383', 'GO:0034384']	GO:0034382	0
335	-1.6130877655034424	1.5043154221155097	1.0346505768349263	-2.968886980405312	1.0986122886681098	0.00107426894074547	glucose 6-phosphate metabolic proce...	335. glucose 6-phosphate metabolic proce...	['GO:0051156', 'GO:0006023']	GO:0051156	0
336	-2.023039363793687	1.5216831211381892	1.2331753259416922	-2.952135477036281	1.0986122886681098	0.00111651489952558	deoxyribonucleoside triphosphate bi...	336. deoxyribonucleoside triphosphate bi...	['GO:0009202', 'GO:0009211']	GO:0009202	0
337	-0.8881239428308996	2.2846173181801768	1.5408068392639915	-2.9385481566737637	1.0986122886681098	0.00115199831359569	posttranslational protein targeting...	337. posttranslational protein targeting...	['GO:0031204', 'GO:0006616']	GO:0031204	0
338	-0.9654643787315389	0.2929780328011488	1.9147270620376011	-2.9344412721882773	0.6931471805599453	0.00116294380035797	NLRP3 inflammasome complex assembly	338. NLRP3 inflammasome complex assembly	['GO:0044546']	GO:0044546	0
339	-1.5705779886334428	1.1845405591558986	1.6907963352551685	-2.9267644263145964	1.3862943611198906	0.00118368344520381	chondroitin sulfate proteoglycan bi...	339. chondroitin sulfate proteoglycan bi...	['GO:0050650', 'GO:0050654', 'GO:0051541']	GO:0050650	0
340	0.6323515788468483	-1.2866952831325555	1.7502075661020038	-2.92481728880774	1.0986122886681098	0.00118900234510688	regulation of transcription from RN...	340. regulation of transcription from RN...	['GO:0003256', 'GO:1901213']	GO:0003256	0
341	-2.2836174516116245	0.4549082512172428	1.6536438017626967	-2.9220975295283202	0.6931471805599453	0.00119647180941518	mitochondrial DNA repair	341. mitochondrial DNA repair	['GO:0043504']	GO:0043504	0
342	1.3439541882921526	2.8646101744816326	1.8264393138783355	-2.92193448883572	1.6094379124341003	0.00119692106728508	ventral spinal cord interneuron fat...	342. ventral spinal cord interneuron fat...	['GO:0060579', 'GO:0060581', 'GO:0021781', 'GO:0048663']	GO:0060579	0
343	0.7674328133279233	-1.075207494528378	1.784425490264343	-2.9207317625265716	1.0986122886681098	0.00120024039026723	regulation of gap junction assembly	343. regulation of gap junction assembly	['GO:1903596', 'GO:1901890']	GO:1903596	0
344	1.0759204096973387	3.7118021137990698	1.657401143236837	-2.918968893442069	1.0986122886681098	0.00120512225476055	neuronal stem cell population maint...	344. neuronal stem cell population maint...	['GO:0097150', 'GO:0035019']	GO:0097150	0
345	-0.6352662571737482	0.5207836377299491	1.7734130636361953	-2.9181348995714407	2.1972245773362196	0.00120743872496121	establishment of T cell polarity	345. establishment of T cell polarity	['GO:0001768', 'GO:0001767', 'GO:0045199', 'GO:0035090', 'GO:0045198', 'GO:0035089', 'GO:0090162', 'GO:0061162']	GO:0001768	0
346	-0.7433968474446652	1.9993780130490588	1.298973355665011	-2.90693250809632	1.0986122886681098	0.00123898911772835	ammonium transmembrane transport	346. ammonium transmembrane transport	['GO:0072488', 'GO:0006865']	GO:0072488	0
347	-0.5665955412419436	2.069015037635293	1.3870351239421927	-2.8985801795610437	1.3862943611198906	0.00126304789804688	quaternary ammonium group transport	347. quaternary ammonium group transport	['GO:0015697', 'GO:0006844', 'GO:1902616']	GO:0015697	0
348	-1.333416516160593	1.3153082646650338	1.5824241583778451	-2.89792239690533	0.6931471805599453	0.00126496236052909	protein oxidation	348. protein oxidation	['GO:0018158']	GO:0018158	0
349	-1.3266607018571086	0.9014071807149949	1.7429901055139945	-2.8952770320455614	0.6931471805599453	0.00127269098535798	self proteolysis	349. self proteolysis	['GO:0097264']	GO:0097264	0
350	-0.09638431201359621	-1.8596835906648566	1.7966456801894297	-2.892537708255043	1.9459101490553132	0.00128074388724297	regulation of cardiac muscle tissue...	350. regulation of cardiac muscle tissue...	['GO:0055024', 'GO:0055025', 'GO:0055026', 'GO:0045843', 'GO:1901862', 'GO:0048635']	GO:0055024	0
351	1.9853397445979004	2.645805210556447	1.7435931010757146	-2.88192121662179	0.6931471805599453	0.00131243796080127	eyelid development in camera-type e...	351. eyelid development in camera-type e...	['GO:0061029']	GO:0061029	0
352	-1.6128288190425633	0.8774227494388493	1.285018883405576	-2.872525575168803	1.0986122886681098	0.0013411409546269	fucose metabolic process	352. fucose metabolic process	['GO:0006004', 'GO:0019852']	GO:0006004	0
353	-2.424247882688599	-0.3097342877278683	1.7957686568974691	-2.8567054237789056	1.0986122886681098	0.00139089573756934	response to insecticide	353. response to insecticide	['GO:0017085', 'GO:0009636']	GO:0017085	0
354	-1.961351239541634	1.0796922423278246	1.7505362855794944	-2.856003135754944	1.791759469228055	0.00139314674391222	sphingomyelin biosynthetic process	354. sphingomyelin biosynthetic process	['GO:0006686', 'GO:0006684', 'GO:0006681', 'GO:0019374', 'GO:0046514']	GO:0006686	0
355	-0.7035359688825485	2.2139530059650507	1.2167391874299027	-2.85139885557211	1.6094379124341003	0.00140799510330225	heme transport	355. heme transport	['GO:0015886', 'GO:1901678', 'GO:0006825', 'GO:0015677']	GO:0015886	0
356	-2.388108281495265	-0.8297934451376171	1.6559669429795887	-2.849152591832656	1.3862943611198906	0.00141529642015215	bone remodeling	356. bone remodeling	['GO:0048771', 'GO:0046849', 'GO:0002248']	GO:0046849	0
357	-0.8303296985584885	2.1569448164589327	1.6406889505885203	-2.847398753170418	1.3862943611198906	0.00142102345665074	retrograde protein transport, ER to...	357. retrograde protein transport, ER to...	['GO:0030970', 'GO:1903513', 'GO:0032527']	GO:0030970	0
358	-0.9581098609865746	0.8013761452162836	0.9588635774646638	-2.8444190657534043	1.3862943611198906	0.00143080659821748	cellular aldehyde metabolic process	358. cellular aldehyde metabolic process	['GO:0006081', 'GO:0046184', 'GO:0046487']	GO:0006081	0
359	-1.4338189264638548	0.803770749176063	1.9050264097376153	-2.8385831348120596	0.6931471805599453	0.00145016315028323	4-hydroxyproline metabolic process	359. 4-hydroxyproline metabolic process	['GO:0019471']	GO:0019471	0
360	-0.035515546160588836	-1.6948571979682117	1.6016940995210063	-2.8247257574129887	1.0986122886681098	0.00149718077775007	regulation of appetite	360. regulation of appetite	['GO:0032098', 'GO:0032099']	GO:0032098	0
361	-0.45302493500444463	0.697306087112988	1.7558087879820201	-2.821150603717164	1.6094379124341003	0.00150955658256535	pyroptosis	361. pyroptosis	['GO:0070269', 'GO:1902742', 'GO:0070266', 'GO:0070265']	GO:0070269	0
362	0.34043837463385324	-1.4534249916382607	1.549716398487004	-2.8183385942540995	1.6094379124341003	0.00151936250889662	G protein-coupled opioid receptor s...	362. G protein-coupled opioid receptor s...	['GO:0038003', 'GO:0007200', 'GO:0007187', 'GO:0070493']	GO:0038003	0
363	1.9111269526261827	-1.7068750796282288	1.7623955954454118	-2.8175539642830043	1.9459101490553132	0.00152210998777036	negative regulation of SMAD protein...	363. negative regulation of SMAD protein...	['GO:0060392', 'GO:0060390', 'GO:0060391', 'GO:0030513', 'GO:0010862', 'GO:0090100']	GO:0060392	0
364	-1.2364747865780148	0.7622854202009153	1.5457007531716391	-2.80912665909859	0.6931471805599453	0.0015519343326198	alkaloid metabolic process	364. alkaloid metabolic process	['GO:0009820']	GO:0009820	0
365	0.1641834381808168	-1.162780543529839	1.7949014232213198	-2.8017967252842464	1.3862943611198906	0.00157834985505512	Cdc42 protein signal transduction	365. Cdc42 protein signal transduction	['GO:0032488', 'GO:0032482', 'GO:0007266']	GO:0032488	0
366	1.6895124940967734	2.5168502017238708	1.8953875498681225	-2.7878101124112846	1.0986122886681098	0.00163000856930284	metanephric glomerulus development	366. metanephric glomerulus development	['GO:0072224', 'GO:0032835']	GO:0072224	0
367	-1.453067636775768	1.3384284646689266	1.6823813501938585	-2.7489654399453394	0.6931471805599453	0.00178252061027873	pathway-restricted SMAD protein pho...	367. pathway-restricted SMAD protein pho...	['GO:0060389']	GO:0060389	0
